City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Methven,NZ,-43.6333,171.65,62.02,75,17,1.99,few clouds
347,Asyut,EG,27.181,31.1837,75.97,8,29,5.35,scattered clouds
348,Maumere,ID,-8.6199,122.2111,78.75,80,31,4.43,scattered clouds
349,Almaznyy,RU,48.0448,40.045,56.07,50,100,8.88,light rain
350,Banda Aceh,ID,5.5577,95.3222,80.8,76,100,4.79,overcast clouds
351,Leshukonskoye,RU,64.8989,45.7622,11.89,97,57,3.4,broken clouds
352,Northam,GB,51.0333,-4.2167,42.62,69,70,11.56,broken clouds
353,Meulaboh,ID,4.1363,96.1285,78.22,83,100,0.85,heavy intensity rain
354,Narsaq,GL,60.9167,-46.05,37.6,70,91,5.37,overcast clouds
355,Isiro,CD,2.7739,27.616,71.28,67,68,1.25,broken clouds
356,Ternate,ID,0.8,127.4,80.67,79,71,5.97,broken clouds
357,Jiazi,CN,22.8779,116.067,58.32,83,100,11.63,overcast clouds
358,Ayagoz,KZ,47.9714,80.4392,29.44,79,100,4.61,overcast clouds
359,Verrettes,HT,19.05,-72.4667,82.53,63,86,6.8,overcast clouds
360,San Lawrenz,MT,36.0553,14.204,57.85,79,8,8.16,clear sky
361,Katsuura,JP,35.1333,140.3,46.31,63,74,11.65,broken clouds
362,Cabo San Lucas,MX,22.8909,-109.9124,84.61,61,2,11.34,clear sky
363,Port Blair,IN,11.6667,92.75,77.04,94,20,2.3,mist
364,Schattdorf,CH,46.8655,8.6547,33.71,98,100,3.4,snow
365,Wonthaggi,AU,-38.6044,145.5913,60.82,73,100,17.65,overcast clouds
366,Qena,EG,26.1615,32.7183,78.1,12,57,1.92,broken clouds
367,Abapo,BO,-18.8333,-63.4667,63.27,48,5,4.27,clear sky
368,Fortuna,US,40.5982,-124.1573,59.86,72,20,16.11,few clouds
369,Dingle,PH,10.9995,122.6711,75.33,84,91,8.63,overcast clouds
370,Lixourion,GR,38.2019,20.4314,57.18,84,6,20.36,clear sky
371,Mosetse,BW,-20.75,26.65,70.03,34,0,11.27,clear sky
372,Santa Cruz,BO,-17.8,-63.1667,71.65,37,75,13.8,broken clouds
373,Manoel Urbano,BR,-8.8389,-69.2597,64.22,85,100,5.53,overcast clouds
374,Comodoro Rivadavia,AR,-45.8667,-67.5,75.06,19,0,10.36,clear sky
375,Roma,US,43.2128,-75.4557,38.95,80,100,21.85,overcast clouds
376,Luba,GQ,3.4568,8.5547,80.33,85,90,9.51,light rain
377,Maunabo,PR,18.0072,-65.8993,81.7,77,35,14.76,scattered clouds
378,Cumra,TR,37.5732,32.7745,51.64,44,47,8.63,light rain
379,Kenai,US,60.5544,-151.2583,45.03,49,0,19.57,clear sky
380,Tilichiki,RU,60.4667,166.1,9.39,85,79,11.63,broken clouds
381,Nome,US,64.5011,-165.4064,28.17,64,9,4.16,clear sky
382,Kalmunai,LK,7.4167,81.8167,77.49,85,41,7.81,scattered clouds
383,Yeppoon,AU,-23.1333,150.7333,73.18,71,12,10.42,few clouds
384,Mildura,AU,-34.2,142.15,54.07,71,96,8.05,overcast clouds
385,Ranong,TH,9.9658,98.6348,77.99,85,65,3.87,broken clouds
386,Acarau,BR,-2.8856,-40.12,77.68,86,90,8.68,overcast clouds
387,Tautira,PF,-17.7333,-149.15,80.82,78,37,9.57,light rain
388,Roseland,US,38.4221,-122.728,79.9,46,14,8.01,few clouds
389,Uyuni,BO,-20.4597,-66.825,59.09,20,1,11.86,clear sky
390,Kameshkovo,RU,56.3481,41.0047,30.25,89,100,11.39,overcast clouds
391,Baghdad,IQ,33.3406,44.4009,62.51,25,0,8.05,clear sky
392,Krasnyy Chikoy,RU,50.3643,108.7512,20.44,93,96,1.59,overcast clouds
393,Ukiah,US,39.1502,-123.2078,78.44,43,0,7.0,clear sky
394,Moranbah,AU,-22.0016,148.0466,74.89,71,2,9.82,clear sky
395,North Bend,US,43.4065,-124.2243,62.24,78,0,17.27,clear sky
396,Chumphon,TH,10.3333,98.8333,71.4,96,78,1.19,broken clouds
397,Haines Junction,CA,60.7522,-137.5108,28.35,59,100,4.61,overcast clouds
398,Catamarca,AR,-28.4696,-65.7852,68.77,43,0,7.0,clear sky
399,Mayo,US,38.8876,-76.5119,53.87,47,0,25.01,clear sky
400,Tucupita,VE,9.0622,-62.051,81.41,63,46,7.92,scattered clouds
401,Puerto Leguizamo,CO,-0.1934,-74.7819,78.06,86,99,2.15,overcast clouds
402,Sept-Iles,CA,50.2001,-66.3821,33.06,96,100,12.66,mist
403,Buta,CD,2.7858,24.73,68.77,98,80,1.52,broken clouds
404,Roald,NO,62.5833,6.1333,35.76,93,25,4.61,scattered clouds
405,Ligayan,PH,4.6533,119.4706,83.01,74,73,12.06,broken clouds
406,Hachinohe,JP,40.5,141.5,36.73,56,66,11.16,broken clouds
407,Bandrele,YT,-12.9067,45.1914,78.55,89,0,2.3,light rain
408,Bethanien,NA,-26.502,17.1583,70.09,33,0,6.06,clear sky
409,Zaozerne,UA,45.1582,33.2787,56.57,61,23,23.49,few clouds
410,Concepcion Del Oro,MX,24.6333,-101.4167,79.25,6,6,15.41,clear sky
411,Makakilo City,US,21.3469,-158.0858,78.57,66,40,13.8,scattered clouds
412,Zuya,UA,45.0531,34.3154,62.94,42,45,13.31,scattered clouds
413,Gizo,SB,-8.103,156.8419,79.93,82,100,9.57,light rain
414,Tutoia,BR,-2.7619,-42.2744,76.66,85,56,5.59,broken clouds
415,Bonthe,SL,7.5264,-12.505,79.05,88,100,7.29,overcast clouds
416,Mookane,BW,-23.688,26.6595,72.86,37,24,4.32,few clouds
417,Sibolga,ID,1.7427,98.7792,75.06,85,71,4.47,broken clouds
418,College,US,64.8569,-147.8028,25.23,30,0,17.27,clear sky
419,Grand Gaube,MU,-20.0064,57.6608,76.37,89,100,11.99,light rain
420,Bani Walid,LY,31.7566,13.9942,64.18,40,0,6.08,clear sky
421,Puri,IN,19.8,85.85,81.12,89,5,23.04,clear sky
422,Saint-Augustin,CA,51.226,-58.6502,32.34,98,100,16.73,snow
423,Taoudenni,ML,22.6783,-3.9836,80.78,6,98,1.66,overcast clouds
424,Portobelo,PA,9.55,-79.65,82.49,79,80,11.56,broken clouds
425,Kortkeros,RU,61.8106,51.5806,6.8,99,58,2.44,broken clouds
426,Mehamn,NO,71.0357,27.8492,26.55,86,75,14.97,broken clouds
427,Polunochnoye,RU,60.8697,60.4153,6.15,97,19,3.91,few clouds
428,Christchurch,NZ,-43.5333,172.6333,63.41,82,40,3.44,scattered clouds
429,Kayerkan,RU,69.3497,87.7602,10.53,92,100,7.2,overcast clouds
430,Ducheng,CN,23.2373,111.5317,56.03,89,100,3.49,overcast clouds
431,Carnot,CF,4.9409,15.8665,70.38,91,98,2.15,overcast clouds
432,Belyye Berega,RU,53.2085,34.6641,33.98,97,100,10.07,overcast clouds
433,Tamala,RU,52.541,43.2515,39.52,93,100,9.44,overcast clouds
434,Berberati,CF,4.2612,15.7922,70.57,91,100,3.33,overcast clouds
435,Port Hueneme,US,34.1478,-119.1951,79.2,72,23,5.99,few clouds
436,Liuhe,CN,42.2401,125.7172,31.64,46,9,6.2,clear sky
437,Dingli,MT,35.8614,14.3822,56.8,88,0,4.61,clear sky
438,Kuvandyk,RU,51.4781,57.3552,34.95,86,100,5.48,overcast clouds
439,Guerrero Negro,MX,27.9769,-114.0611,65.61,55,2,16.06,clear sky
440,Souillac,MU,-20.5167,57.5167,75.58,94,75,17.27,moderate rain
441,Auki,SB,-8.7676,160.7034,79.27,84,87,1.7,light rain
442,Dalby,AU,-27.1833,151.2667,68.99,83,43,1.01,scattered clouds
443,Longyearbyen,SJ,78.2186,15.6401,-2.36,71,20,11.5,few clouds
444,Nizwa,OM,22.9333,57.5333,75.78,24,0,1.86,clear sky
445,Samarai,PG,-10.6167,150.6667,80.29,78,100,11.5,light rain
446,Hambantota,LK,6.1241,81.1185,75.54,100,20,1.14,few clouds
447,Khor,RU,47.8861,134.9464,17.92,92,17,6.6,few clouds
448,Chakwal,PK,32.9334,72.8585,69.03,16,0,3.67,clear sky
449,Hukuntsi,BW,-24.0,21.75,72.16,60,33,10.04,scattered clouds
450,Hearst,CA,49.6835,-83.6665,35.85,86,81,7.4,broken clouds
451,Araouane,ML,18.9048,-3.5265,84.47,11,100,8.41,overcast clouds
452,Mujiayingzi,CN,42.1167,118.7833,33.06,63,2,6.89,clear sky
453,Voh,NC,-20.9667,164.7,82.13,81,75,4.16,broken clouds
454,Dejen,ET,10.1667,38.1333,63.57,37,81,4.21,broken clouds
455,Alexandria,EG,31.2156,29.9553,64.36,77,0,4.61,clear sky
456,Nenjiang,CN,49.1833,125.2167,31.78,67,0,4.63,clear sky
457,Gat,IL,31.61,34.7642,74.39,46,100,1.45,overcast clouds
458,Vanavara,RU,60.34,102.2797,6.98,98,98,4.36,overcast clouds
459,Bhachau,IN,23.2833,70.35,79.74,36,0,8.25,clear sky
460,Grand Terrace,US,34.0339,-117.3137,83.26,49,0,5.99,clear sky
461,Porto Novo,BJ,6.4965,2.6036,80.42,82,100,11.03,overcast clouds
462,Shebunino,RU,46.4339,141.8603,33.15,58,75,6.93,broken clouds
463,Solwezi,ZM,-12.1688,26.3894,60.66,98,22,3.91,light rain
464,Port Hardy,CA,50.6996,-127.4199,46.58,76,100,11.5,light intensity shower rain
465,Cherskiy,RU,68.75,161.3,-16.69,97,100,3.83,overcast clouds
466,Nhulunbuy,AU,-12.2333,136.7667,75.81,94,57,0.0,broken clouds
467,Ilulissat,GL,69.2167,-51.1,21.7,85,5,6.15,clear sky
468,Camana,PE,-16.6228,-72.7111,70.48,72,38,5.14,scattered clouds
469,Chimbote,PE,-9.0853,-78.5783,72.39,75,72,10.0,broken clouds
470,Godfrey,US,38.9556,-90.1868,54.91,48,50,4.0,scattered clouds
471,Severo-Yeniseyskiy,RU,60.3725,93.0408,9.32,97,100,3.0,overcast clouds
472,Fare,PF,-16.7,-151.0167,81.48,73,100,3.96,overcast clouds
473,Les Cayes,HT,18.2,-73.75,80.47,69,13,10.04,few clouds
474,Morwell,AU,-38.2333,146.4,56.34,93,100,2.82,light rain
475,Atar,MR,20.5169,-13.0499,78.8,14,14,6.22,few clouds
476,Batagay-Alyta,RU,67.8006,130.4114,-9.92,98,42,3.74,scattered clouds
477,Vardo,NO,70.3705,31.1107,28.33,67,100,20.15,overcast clouds
478,Rochegda,RU,62.8,43.25,1.72,99,63,1.66,broken clouds
479,Gorom-Gorom,BF,14.4439,-0.2361,89.01,6,96,4.43,overcast clouds
480,Kharan,PK,28.5833,65.4167,73.44,7,0,8.55,clear sky
481,Brae,GB,60.3964,-1.353,37.65,71,27,7.99,scattered clouds
482,Jalu,LY,29.0331,21.5482,70.99,23,100,12.55,overcast clouds
483,Plonsk,PL,52.6235,20.3755,32.04,90,100,18.86,light snow
484,Kozhva,RU,65.1073,57.0459,10.92,96,73,6.71,broken clouds
485,Obigarm,TJ,38.7173,69.7088,49.82,57,92,6.82,overcast clouds
486,Nelson Bay,AU,-32.7167,152.15,64.0,75,98,20.18,overcast clouds
487,Banfora,BF,10.6333,-4.7667,92.26,28,99,2.59,overcast clouds
488,Seoul,KR,37.5683,126.9778,38.64,81,0,6.91,clear sky
489,Fuerte Olimpo,PY,-21.0415,-57.8738,68.18,51,71,4.72,broken clouds
490,Beziers,FR,43.3476,3.219,42.1,70,40,27.63,scattered clouds
491,Opuwo,NA,-18.0607,13.84,75.25,59,73,1.12,broken clouds
492,Havre-Saint-Pierre,CA,50.2334,-63.5986,32.36,100,100,19.57,overcast clouds
493,Zhezkazgan,KZ,47.8043,67.7144,37.71,74,0,6.62,clear sky
494,Clyde River,CA,70.4692,-68.5914,12.43,92,75,6.91,broken clouds
495,Springbok,ZA,-29.6643,17.8865,57.7,47,3,2.75,clear sky
496,Burnie,AU,-41.0667,145.9167,59.92,70,97,4.38,overcast clouds
497,Taunggyi,MM,20.7833,97.0333,62.51,40,7,3.33,clear sky
498,Villa Carlos Paz,AR,-31.4241,-64.4978,64.38,28,0,15.01,clear sky
499,Gberia Fotombu,SL,9.8833,-11.1667,79.77,65,64,9.62,broken clouds
500,Dongobesh,TZ,-4.0667,35.3833,57.88,85,51,10.69,broken clouds
501,Shelburne,CA,44.0787,-80.2041,30.9,81,100,16.64,overcast clouds
502,Amantea,IT,39.1332,16.0746,56.16,83,29,12.84,scattered clouds
503,Tutin,RS,42.9903,20.3314,42.21,95,100,4.32,overcast clouds
504,Atasu,KZ,48.6814,71.6433,26.64,97,80,4.7,broken clouds
505,Mandera,KE,3.9366,41.867,84.33,57,71,17.09,broken clouds
506,Graham,US,47.0529,-122.2943,55.69,56,75,9.22,broken clouds
507,Saint-Francois,FR,46.4154,3.9054,34.68,93,100,14.97,light rain and snow
508,Kununurra,AU,-15.7667,128.7333,69.78,94,79,0.0,broken clouds
509,Mao,ES,39.8885,4.2658,43.36,81,20,4.61,light intensity shower rain
510,Riyadh,SA,24.6877,46.7219,75.34,15,0,4.16,clear sky
511,Arak,IR,34.0917,49.6892,55.11,35,0,0.83,clear sky
512,Sawakin,SD,19.1059,37.3321,76.14,67,0,7.11,clear sky
513,Strezhevoy,RU,60.7333,77.5889,13.78,96,100,1.48,overcast clouds
514,Wawa,NG,9.9022,4.4192,93.61,24,79,1.57,broken clouds
515,Vermillion,US,42.7794,-96.9292,55.71,29,91,7.25,overcast clouds
516,Necochea,AR,-38.5473,-58.7368,60.48,58,100,9.48,overcast clouds
517,Vertou,FR,47.1687,-1.4693,35.58,87,0,8.05,clear sky
518,Bermeo,ES,43.4209,-2.7215,42.24,68,71,18.99,light rain
519,Shingu,JP,33.7333,135.9833,42.49,59,93,3.02,overcast clouds
520,Ambunti,PG,-4.2365,142.8448,76.08,91,100,0.81,light rain
521,Krasnoselkup,RU,65.7,82.4667,4.15,99,96,8.03,overcast clouds
522,Camapua,BR,-19.5314,-54.0439,68.9,91,100,6.38,overcast clouds
523,Boyle,US,37.6334,-84.8666,48.69,49,0,5.75,clear sky
524,Illela,NG,13.7292,5.2975,84.72,7,13,4.36,few clouds
525,Liwale,TZ,-9.7667,37.9333,68.11,97,66,0.72,broken clouds
526,Nsanje,MW,-16.92,35.262,72.01,99,22,2.21,few clouds
527,Dali,CN,25.7,100.1833,39.6,98,100,4.94,overcast clouds
528,Thinadhoo,MV,0.5333,72.9333,82.67,72,4,7.9,clear sky
529,Cairns,AU,-16.9167,145.7667,75.15,88,40,0.0,scattered clouds
530,Trimbak,IN,19.9333,73.55,71.58,23,0,0.98,clear sky
531,Burhar,IN,23.2167,81.5333,75.38,18,4,2.57,clear sky
532,Portree,GB,57.4129,-6.1942,40.51,86,86,9.75,overcast clouds
533,Tangjiazhuang,CN,39.7333,118.45,40.57,44,72,1.72,broken clouds
534,Arlit,NE,18.7369,7.3853,86.14,3,99,8.12,overcast clouds
535,Ojinaga,MX,29.5667,-104.4167,87.57,17,0,5.75,clear sky
536,Bali,ID,-8.5,115.0,74.37,88,100,3.13,overcast clouds
537,Sangar,RU,63.9242,127.4739,15.58,93,100,15.9,light snow
538,Catumbela,AO,-12.4314,13.5472,76.68,88,100,4.47,light rain
539,Kadhan,PK,24.481,68.9859,80.64,34,0,9.44,clear sky
540,Poum,NC,-20.2333,164.0167,81.39,81,95,8.9,overcast clouds
541,Antigonish,CA,45.6169,-61.9986,55.58,98,100,11.12,overcast clouds
542,Lithakia,GR,37.7167,20.8333,58.37,82,2,18.03,clear sky
543,Timra,SE,62.487,17.3257,22.68,93,100,3.44,overcast clouds
544,Nagapattinam,IN,10.7667,79.8333,80.01,83,9,8.23,clear sky
545,Tingo Maria,PE,-9.2895,-76.0088,69.4,99,100,1.43,overcast clouds
546,Novobirilyussy,RU,56.9514,90.6661,33.31,96,100,7.9,light snow
547,Aquiraz,BR,-3.9014,-38.3911,82.49,80,95,5.48,overcast clouds
548,Carahue,CL,-38.7,-73.1667,58.96,73,0,4.94,clear sky
549,Olafsvik,IS,64.8945,-23.7142,41.94,91,100,10.65,overcast clouds
550,Ugoofaaru,MV,5.6667,73.0,82.76,70,7,5.68,clear sky
551,Minab,IR,27.1467,57.0801,76.57,56,0,0.6,clear sky
552,Tromso,NO,69.6496,18.957,30.38,74,75,21.85,broken clouds
553,Santa Teresa,VE,10.2341,-66.6631,84.16,59,56,8.05,broken clouds
554,Ahipara,NZ,-35.1667,173.1667,71.47,67,14,4.21,few clouds
555,Aginskoye,RU,51.1,114.53,29.59,74,90,5.3,overcast clouds
556,Atambua,ID,-9.1061,124.8925,70.81,86,18,3.36,few clouds
557,Chudniv,UA,50.052,28.1175,43.05,96,100,11.7,overcast clouds
558,Shizukuishi,JP,39.6833,140.9833,31.69,70,22,3.33,few clouds
559,Qaqortoq,GL,60.7167,-46.0333,35.11,81,78,1.14,broken clouds
560,Arys,KZ,42.4252,68.795,54.01,52,100,5.21,overcast clouds
561,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,66.07,94,100,6.31,overcast clouds
562,Evensk,RU,61.95,159.2333,16.93,84,100,12.39,overcast clouds
563,Boyolangu,ID,-8.1181,111.8935,75.97,88,100,2.3,overcast clouds
564,Waipawa,NZ,-41.4122,175.5153,59.61,83,81,3.67,broken clouds
565,Warman,CA,52.3168,-106.5679,36.09,59,75,20.71,broken clouds
566,Piotrkow Trybunalski,PL,51.4055,19.7032,31.1,10,100,16.11,snow
567,Santa Maria,BR,-29.6842,-53.8069,65.5,55,20,10.36,few clouds
568,Bykovo,RU,55.6361,38.0803,34.32,75,40,8.95,scattered clouds
569,Astoria,US,46.1879,-123.8313,52.56,79,76,5.99,broken clouds
570,Penzance,GB,50.1186,-5.5371,44.11,60,38,15.68,scattered clouds
571,Hofn,IS,64.2539,-15.2082,38.19,83,100,3.74,overcast clouds
572,Skibbereen,IE,51.55,-9.2667,44.11,76,86,7.11,overcast clouds
573,Bhadrachalam,IN,17.6667,80.8833,79.47,81,4,6.85,clear sky
574,Barabai,ID,-2.5833,115.3833,72.45,97,80,1.1,broken clouds
575,Diffa,NE,13.3154,12.6113,82.81,6,1,5.37,clear sky
576,Dungarvan,IE,52.0881,-7.6253,44.56,77,100,11.03,overcast clouds
577,Neuquen,AR,-38.9516,-68.0591,78.69,19,0,2.3,clear sky
578,Petatlan,MX,17.5167,-101.2667,84.72,44,30,7.09,scattered clouds
579,Gopalpur,IN,19.2667,84.9167,78.21,90,2,19.01,clear sky
580,Craig,US,40.5153,-107.5464,47.82,35,9,11.48,clear sky
581,Behshahr,IR,36.6923,53.5526,61.65,39,2,5.41,clear sky
582,Fort Dodge,US,42.4975,-94.168,49.82,33,97,9.53,overcast clouds
583,Shakawe,BW,-18.3667,21.85,71.44,64,40,2.46,scattered clouds
584,Requena,ES,39.4883,-1.1004,39.52,52,10,7.58,clear sky
585,Ahuimanu,US,21.4447,-157.8378,79.75,81,19,5.99,light rain
586,Bhaderwah,IN,32.9784,75.7186,56.01,47,0,2.48,clear sky
587,Veraval,IN,20.9,70.3667,76.69,77,6,6.24,clear sky
588,Bystryy Istok,RU,52.371,84.3873,30.18,98,100,1.97,overcast clouds
589,Cabedelo,BR,-6.9811,-34.8339,81.27,74,96,11.27,overcast clouds
590,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,88,100,18.1,overcast clouds
591,Laela,TZ,-8.5667,32.05,59.88,93,50,0.67,scattered clouds
592,Setermoen,NO,68.861,18.3486,28.36,90,100,11.99,overcast clouds
593,Grand-Lahou,CI,5.1367,-5.0242,80.92,88,90,8.48,overcast clouds
594,Half Moon Bay,US,37.4636,-122.4286,78.42,68,31,3.0,scattered clouds
595,Amiens,FR,49.9,2.3,37.78,81,84,14.58,broken clouds
596,Morwa,IN,22.9,73.8333,78.84,41,0,6.29,clear sky
597,Grenville,GD,12.1167,-61.6167,82.45,79,37,20.42,scattered clouds
598,Harindanga,IN,22.0383,88.3214,79.27,86,88,13.49,overcast clouds
599,Riohacha,CO,11.5444,-72.9072,84.31,70,20,11.5,few clouds
600,Srandakan,ID,-7.9386,110.2506,74.91,81,100,2.59,overcast clouds
601,Pundaguitan,PH,6.3711,126.1689,80.69,77,39,3.29,scattered clouds
602,Pacifica,US,37.6138,-122.4869,77.23,77,0,13.8,mist
603,Mahajanga,MG,-15.7167,46.3167,76.48,74,76,8.19,broken clouds
604,Chicama,PE,-7.8447,-79.1469,76.93,65,63,10.11,broken clouds
605,Pascagoula,US,30.3658,-88.5561,77.41,40,11,3.0,few clouds
606,Alice Springs,AU,-23.7,133.8833,49.55,57,99,5.75,overcast clouds
607,Detmold,DE,51.8,8.0,35.42,96,100,14.25,light snow
608,Helena,US,46.5927,-112.0361,49.24,37,58,8.01,broken clouds
609,Aklavik,CA,68.2191,-135.0107,-5.85,85,57,8.03,broken clouds
610,Vila Velha,BR,-20.3297,-40.2925,80.55,85,40,4.61,scattered clouds
611,Flinders,AU,-34.5833,150.8552,62.19,77,98,11.99,overcast clouds
612,Smolenka,RU,52.1352,113.4974,30.27,51,99,11.18,overcast clouds
613,Nalut,LY,30.3333,10.85,65.62,17,20,6.8,few clouds
614,Sobolevo,RU,54.4299,31.8996,31.62,92,100,14.88,overcast clouds
615,Porto Walter,BR,-8.2686,-72.7439,64.54,99,100,4.99,overcast clouds
616,Yanam,IN,16.7333,82.2167,76.32,97,5,2.19,clear sky
617,Fort Nelson,CA,58.8053,-122.7002,14.47,81,100,3.67,overcast clouds
618,Tucuma,BR,-0.1833,-50.05,75.63,91,60,6.53,broken clouds
619,Lorengau,PG,-2.0226,147.2712,78.53,90,100,10.8,heavy intensity rain
620,Valreas,FR,44.3837,4.9908,39.61,81,100,20.92,light snow
621,Black Diamond,US,47.3087,-122.0032,56.28,58,89,5.99,overcast clouds
622,Hervey Bay,AU,-25.2986,152.8535,70.02,89,1,8.01,clear sky
623,Cherusti,RU,55.5498,40.0107,31.32,96,100,11.18,light snow
624,Portknockie,GB,57.7025,-2.8599,36.09,83,100,3.0,overcast clouds
625,Ngunguru,NZ,-35.6167,174.5,68.83,70,5,1.86,clear sky
626,Young,UY,-32.6833,-57.6333,56.62,68,1,7.25,clear sky
627,Sisimiut,GL,66.9395,-53.6735,26.73,84,11,6.24,few clouds
628,San Vicente,AR,-26.6167,-54.1333,60.24,81,35,3.78,scattered clouds
629,Chadan,RU,51.2833,91.5833,14.54,89,100,2.17,overcast clouds
630,Upington,ZA,-28.4478,21.2561,72.45,29,0,9.37,clear sky
631,Kodinsk,RU,58.6881,99.1844,18.28,98,100,1.83,overcast clouds
632,Seydi,TM,39.4816,62.9137,59.74,24,30,7.43,scattered clouds
633,Barranca,PE,-10.75,-77.7667,71.15,77,88,9.62,overcast clouds
634,Lagoa,PT,39.05,-27.9833,59.13,76,100,22.08,overcast clouds
635,Velsk,RU,61.0701,42.0983,9.19,97,37,1.45,scattered clouds
636,Manohar Thana,IN,24.24,76.8018,82.54,14,0,2.89,clear sky
637,Saint Anthony,US,45.0205,-93.218,46.24,52,100,9.22,overcast clouds
638,Mogadishu,SO,2.0371,45.3438,81.36,79,7,13.11,clear sky
639,Russell,US,32.3502,-85.1999,71.96,33,5,6.33,clear sky
640,Marystown,CA,47.1666,-55.1483,34.86,100,100,3.0,overcast clouds
641,Huoqiu,CN,32.3394,116.2694,44.15,65,88,7.47,overcast clouds
642,Kansanshi,ZM,-12.0951,26.4273,60.17,98,31,3.83,light rain
643,Inta,RU,66.0317,60.1659,13.71,95,90,13.27,light snow
644,Durban,ZA,-29.8579,31.0292,72.52,92,95,3.0,overcast clouds
645,Muroto,JP,33.2833,134.15,47.55,60,99,13.44,overcast clouds
646,Marsabit,KE,2.3284,37.9899,67.06,76,9,12.12,clear sky
647,Chontalpa,MX,17.7,-93.5167,89.01,53,28,5.79,scattered clouds
648,Henties Bay,NA,-22.116,14.2845,61.41,86,0,8.97,clear sky
649,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,84.43,64,37,2.46,scattered clouds
650,Yeniseysk,RU,58.4497,92.1703,25.38,96,100,5.53,light snow
651,Hastings,GB,50.8552,0.5729,38.32,63,6,16.73,clear sky
652,Adrar,MR,20.5022,-10.0711,77.94,10,0,7.25,clear sky
653,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.18,76,90,7.34,overcast clouds
654,Bilma,NE,18.6853,12.9164,80.83,4,2,6.11,clear sky
655,Geelong,AU,-38.1471,144.3607,62.08,80,75,13.8,broken clouds
656,Nouakchott,MR,18.0858,-15.9785,69.73,66,1,13.51,clear sky
657,Kyra,RU,49.5776,111.9753,22.86,85,76,3.24,broken clouds
658,Abha,SA,18.2164,42.5053,60.17,19,36,7.65,scattered clouds
659,Nizhniy Kuranakh,RU,58.8353,125.4869,27.46,94,100,5.7,overcast clouds
660,Sindhnur,IN,15.7833,76.7667,81.36,49,51,7.05,broken clouds
661,Kundiawa,PG,-6.0167,144.9667,62.73,98,100,1.52,overcast clouds
662,Carrollton,US,32.9537,-96.8903,77.11,28,0,13.8,clear sky
663,Buenos Aires,AR,-34.6132,-58.3772,66.09,55,0,6.91,clear sky
664,Mombetsu,JP,44.3525,143.3525,32.07,71,8,12.08,clear sky
665,Mandalgovi,MN,45.7625,106.2708,30.51,45,27,10.69,scattered clouds
666,Jati,PK,24.3539,68.2671,79.09,46,0,10.4,clear sky
667,Carballo,ES,43.213,-8.691,46.51,81,48,4.56,scattered clouds
668,Paamiut,GL,61.994,-49.6678,34.86,80,78,7.2,broken clouds
669,Ewa Beach,US,21.3156,-158.0072,79.99,67,40,13.8,scattered clouds
670,Pasni,PK,25.2631,63.471,79.81,41,0,7.31,clear sky
671,Miri,MY,4.4148,114.0089,75.2,89,79,3.98,broken clouds
672,Berlevag,NO,70.8578,29.0864,26.6,63,0,20.71,clear sky
673,Lourdes,FR,43.1,-0.05,34.72,93,75,14.97,broken clouds
674,Kidal,ML,18.4411,1.4078,87.96,6,100,10.4,overcast clouds
675,Inongo,CD,-1.95,18.2667,73.78,93,99,4.79,overcast clouds
676,Ust-Tsilma,RU,65.441,52.1498,8.76,99,91,4.32,overcast clouds
677,Jumla,NP,29.2747,82.1838,48.87,49,0,4.03,clear sky
678,Anloga,GH,5.7947,0.8973,82.98,83,95,13.27,light rain
679,Farafangana,MG,-22.8167,47.8333,71.17,85,3,2.93,clear sky
680,Kahului,US,20.8947,-156.47,78.84,79,36,11.99,scattered clouds
681,Ketchikan,US,55.3422,-131.6461,40.19,91,100,11.23,light rain
682,Ailigandi,PA,9.2333,-78.0167,78.28,88,100,5.59,overcast clouds
683,Mpongwe,ZM,-13.5091,28.155,62.64,98,5,5.28,clear sky
684,Ulaanbaatar,MN,47.9077,106.8832,29.7,42,43,3.94,scattered clouds
685,Ambon,ID,-3.6954,128.1814,80.74,78,40,5.75,scattered clouds
686,Deputatskiy,RU,69.3,139.9,-15.34,99,67,1.32,broken clouds
687,Pitimbu,BR,-7.4706,-34.8086,80.65,73,87,10.67,overcast clouds
688,Kautokeino,NO,69.0125,23.0412,19.47,82,100,8.95,overcast clouds
689,Norrtalje,SE,59.758,18.705,28.02,83,10,3.49,clear sky
690,Pedernales,DO,18.0384,-71.744,83.28,62,45,7.38,scattered clouds
691,Altamont,US,42.2068,-121.7372,63.39,28,81,4.0,broken clouds
692,Kaeo,NZ,-35.1,173.7833,73.33,85,20,3.58,few clouds
693,Guangshui,CN,31.6199,113.9978,47.7,66,100,3.42,overcast clouds
694,Sorland,NO,67.667,12.6934,33.64,95,100,24.74,light snow
695,Quixeramobim,BR,-5.1992,-39.2928,75.72,84,71,2.59,broken clouds
696,San Policarpo,PH,12.1791,125.5072,80.51,77,95,15.82,overcast clouds
697,Markapur,IN,15.7333,79.2833,78.73,74,9,5.88,clear sky
